id_transacao,data_transacao,cpf_aluno,plano_adquirido,cep_cobranca,valor_brl,mes_referencia,tickets_suporte,nps_score,horas_assistidas,venda_em_feriado,cidade,uf,bairro
TX-50883,2024-01-07,***.102.125-**,Anual,60060440.0,"899,00",2024-01,,,,False,Fortaleza,CE,Praia de Iracema
TX-50884,2024-05-08,***.066.901-**,Premium,20031050.0,"99,90",2024-05,0.0,1.0,76.2,False,Rio de Janeiro,RJ,Centro
TX-50885,2024-08-26,***.986.430-**,Premium,69010000.0,"99,90",2024-08,,,,False,Manaus,AM,Centro
TX-50886,2024-12-13,***.139.449-**,Premium,60060440.0,"99,90",2024-12,,,,False,Fortaleza,CE,Praia de Iracema
TX-50887,2024-03-23,***.658.348-**,B�sico,1001000.0,"49,90",2024-03,,,,False,,,
TX-50888,2024-09-08,***.630.397-**,Premium,1001000.0,"99,90",2024-09,2.0,6.0,98.7,False,,,
TX-50889,2024-03-08,***.774.349-**,B�sico,20031050.0,"49,90",2024-03,4.0,,47.8,False,Rio de Janeiro,RJ,Centro
TX-50890,2024-08-05,***.352.635-**,B�sico,80010010.0,"49,90",2024-08,0.0,6.0,23.4,False,Curitiba,PR,Centro
TX-50891,2024-05-01,***.487.680-**,Premium,80010010.0,"99,90",2024-05,1.0,4.0,87.8,True,Curitiba,PR,Centro
TX-50892,2024-08-24,***.392.804-**,B�sico,70040010.0,"49,90",2024-08,,,,False,Brasília,DF,Asa Norte
TX-50893,2024-04-29,***.934.301-**,B�sico,50010000.0,"49,90",2024-04,1.0,5.0,27.6,False,Recife,PE,Santo Antônio
TX-50894,2024-02-15,***.586.901-**,Premium,50010000.0,"99,90",2024-02,0.0,6.0,60.3,False,Recife,PE,Santo Antônio
TX-50895,2024-04-23,***.094.214-**,Premium,80010010.0,"99,90",2024-04,2.0,10.0,59.4,False,Curitiba,PR,Centro
TX-50896,2024-07-14,***.431.884-**,B�sico,70040010.0,"49,90",2024-07,,,,False,Brasília,DF,Asa Norte
TX-50897,2024-06-01,***.282.895-**,Premium,1001000.0,"99,90",2024-06,0.0,2.0,,False,,,
TX-50898,2024-09-10,***.506.882-**,Premium,1001000.0,"99,90",2024-09,3.0,9.0,,False,,,
TX-50899,2024-03-04,***.186.236-**,B�sico,90010150.0,"49,90",2024-03,,,,False,Porto Alegre,RS,Centro Histórico
TX-50900,2024-01-09,***.370.816-**,Premium,90010150.0,"99,90",2024-01,1.0,2.0,116.9,False,Porto Alegre,RS,Centro Histórico
TX-50901,2024-06-19,***.047.116-**,Anual,70040010.0,"899,00",2024-06,4.0,2.0,129.7,False,Brasília,DF,Asa Norte
TX-50902,2024-08-06,***.979.905-**,B�sico,90010150.0,"49,90",2024-08,,,,False,Porto Alegre,RS,Centro Histórico
TX-50903,2024-08-03,***.678.508-**,Premium,50010000.0,"99,90",2024-08,0.0,9.0,40.5,False,Recife,PE,Santo Antônio
TX-50904,2024-06-18,***.355.486-**,B�sico,70040010.0,"49,90",2024-06,,,,False,Brasília,DF,Asa Norte
TX-50905,2024-03-01,***.972.832-**,B�sico,70040010.0,"49,90",2024-03,0.0,9.0,14.6,False,Brasília,DF,Asa Norte
TX-50906,2024-10-05,***.053.021-**,,69010000.0,"99,90",2024-10,,,,False,Manaus,AM,Centro
TX-50907,2024-10-27,***.302.020-**,B�sico,90010150.0,"49,90",2024-10,0.0,7.0,23.9,False,Porto Alegre,RS,Centro Histórico
TX-50908,2024-11-29,***.272.884-**,Premium,50010000.0,"99,90",2024-11,4.0,3.0,,False,Recife,PE,Santo Antônio
TX-50909,2024-06-30,***.982.274-**,Premium,90010150.0,"99,90",2024-06,,,,False,Porto Alegre,RS,Centro Histórico
TX-50910,2024-01-18,***.089.324-**,Anual,1001000.0,"899,00",2024-01,0.0,7.0,135.2,False,,,
TX-50911,2024-05-28,***.127.799-**,Premium,20031050.0,"99,90",2024-05,1.0,10.0,103.2,False,Rio de Janeiro,RJ,Centro
TX-50912,2024-01-03,***.099.217-**,Premium,60060440.0,"99,90",2024-01,2.0,8.0,51.1,False,Fortaleza,CE,Praia de Iracema
TX-50913,2024-05-18,***.506.882-**,Anual,4538133.0,"899,00",2024-05,3.0,5.0,77.1,False,,,
TX-50914,2024-01-08,***.796.114-**,B�sico,30140071.0,"49,90",2024-01,1.0,4.0,19.2,False,Belo Horizonte,MG,Boa Viagem
TX-50915,2024-03-01,***.559.147-**,Premium,70040010.0,"99,90",2024-03,5.0,8.0,51.5,False,Brasília,DF,Asa Norte
TX-50916,2024-11-08,***.470.823-**,B�sico,90010150.0,"49,90",2024-11,,,,False,Porto Alegre,RS,Centro Histórico
TX-50917,2024-08-23,***.498.042-**,Premium,69010000.0,"99,90",2024-08,4.0,2.0,93.1,False,Manaus,AM,Centro
TX-50918,2024-04-30,***.011.688-**,B�sico,70040010.0,"49,90",2024-04,,,,False,Brasília,DF,Asa Norte
TX-50919,2024-10-08,***.949.734-**,B�sico,80010010.0,"49,90",2024-10,,,,False,Curitiba,PR,Centro
TX-50920,2024-04-07,***.625.577-**,Premium,30140071.0,"99,90",2024-04,,,,False,Belo Horizonte,MG,Boa Viagem
TX-50921,2024-01-25,***.838.638-**,B�sico,,"49,90",2024-01,1.0,1.0,,False,,,
TX-50922,2024-01-17,***.244.720-**,Premium,69010000.0,"99,90",2024-01,5.0,9.0,100.2,False,Manaus,AM,Centro
TX-50923,2024-07-30,***.765.530-**,Anual,50010000.0,"899,00",2024-07,2.0,4.0,77.6,False,Recife,PE,Santo Antônio
TX-50924,2024-09-12,***.732.895-**,B�sico,69010000.0,"49,90",2024-09,,,,False,Manaus,AM,Centro
TX-50925,2024-12-16,***.995.167-**,Premium,4538133.0,"99,90",2024-12,,,,False,,,
TX-50926,2024-05-19,***.564.240-**,B�sico,60060440.0,"49,90",2024-05,,,,False,Fortaleza,CE,Praia de Iracema
TX-50927,2024-08-27,***.437.769-**,B�sico,1001000.0,"49,90",2024-08,,,,False,,,
TX-50928,2024-01-16,***.689.715-**,B�sico,4538133.0,"49,90",2024-01,1.0,,92.6,False,,,
TX-50929,2024-01-08,***.116.491-**,B�sico,69010000.0,"49,90",2024-01,1.0,,130.5,False,Manaus,AM,Centro
TX-50930,2024-03-30,***.032.119-**,B�sico,70040010.0,"49,90",2024-03,2.0,6.0,51.8,False,Brasília,DF,Asa Norte
TX-50931,2024-12-30,***.763.201-**,B�sico,30140071.0,"49,90",2024-12,,,,False,Belo Horizonte,MG,Boa Viagem
TX-50932,2024-01-03,***.062.113-**,Premium,50010000.0,"99,90",2024-01,2.0,8.0,40.0,False,Recife,PE,Santo Antônio
TX-50933,2024-11-14,***.864.330-**,Premium,1001000.0,"99,90",2024-11,,,,False,,,
TX-50934,2024-08-28,***.838.821-**,Premium,30140071.0,"99,90",2024-08,1.0,1.0,143.3,False,Belo Horizonte,MG,Boa Viagem
TX-50935,2024-11-02,***.130.004-**,B�sico,30140071.0,"49,90",2024-11,,,,True,Belo Horizonte,MG,Boa Viagem
TX-50936,2024-09-04,***.787.698-**,B�sico,1001000.0,"49,90",2024-09,,,,False,,,
TX-50937,2024-03-01,***.673.963-**,B�sico,80010010.0,"49,90",2024-03,4.0,8.0,145.6,False,Curitiba,PR,Centro
TX-50938,2024-01-14,***.969.860-**,B�sico,50010000.0,"49,90",2024-01,2.0,2.0,44.4,False,Recife,PE,Santo Antônio
TX-50939,2024-09-06,***.327.488-**,Premium,50010000.0,"99,90",2024-09,,,,False,Recife,PE,Santo Antônio
TX-50940,2024-05-27,***.998.199-**,B�sico,30140071.0,"49,90",2024-05,5.0,6.0,26.3,False,Belo Horizonte,MG,Boa Viagem
TX-50941,2024-01-12,***.484.160-**,B�sico,69010000.0,"49,90",2024-01,4.0,3.0,90.0,False,Manaus,AM,Centro
TX-50942,2024-06-23,***.487.392-**,B�sico,90010150.0,"49,90",2024-06,5.0,,42.2,False,Porto Alegre,RS,Centro Histórico
TX-50943,2024-08-18,***.182.422-**,B�sico,90010150.0,"49,90",2024-08,,,,False,Porto Alegre,RS,Centro Histórico
TX-50944,2024-05-25,***.426.527-**,Premium,1001000.0,"99,90",2024-05,5.0,,22.5,False,,,
TX-50945,2024-06-27,***.113.599-**,Anual,70040010.0,"899,00",2024-06,5.0,3.0,129.7,False,Brasília,DF,Asa Norte
TX-50946,2024-08-03,***.898.664-**,Anual,90010150.0,"899,00",2024-08,4.0,8.0,,False,Porto Alegre,RS,Centro Histórico
TX-50947,2024-05-12,***.902.035-**,Premium,1001000.0,"99,90",2024-05,3.0,1.0,82.4,False,,,
TX-50948,2024-03-02,***.297.454-**,B�sico,,"49,90",2024-03,,,,False,,,
TX-50949,2024-04-10,***.315.285-**,B�sico,69010000.0,"49,90",2024-04,0.0,5.0,15.8,False,Manaus,AM,Centro
TX-50950,2024-02-01,***.049.388-**,Premium,80010010.0,"99,90",2024-02,2.0,4.0,125.8,False,Curitiba,PR,Centro
TX-50951,2024-03-22,***.136.111-**,B�sico,20031050.0,"49,90",2024-03,,,,False,Rio de Janeiro,RJ,Centro
TX-50952,2024-05-03,***.592.741-**,Anual,1001000.0,"899,00",2024-05,0.0,6.0,80.5,False,,,
TX-50953,2024-05-07,***.363.816-**,Premium,70040010.0,"99,90",2024-05,5.0,1.0,68.2,False,Brasília,DF,Asa Norte
TX-50954,2024-10-19,***.409.097-**,B�sico,4538133.0,"49,90",2024-10,,,,False,,,
TX-50955,2024-12-19,***.522.946-**,B�sico,69010000.0,"49,90",2024-12,,,,False,Manaus,AM,Centro
TX-50956,2024-01-22,***.124.127-**,Premium,70040010.0,"99,90",2024-01,1.0,7.0,113.3,False,Brasília,DF,Asa Norte
TX-50957,2024-02-11,***.765.918-**,B�sico,1001000.0,"49,90",2024-02,4.0,1.0,128.2,False,,,
TX-50958,2024-01-23,***.462.251-**,Premium,69010000.0,"99,90",2024-01,5.0,9.0,83.2,False,Manaus,AM,Centro
TX-50959,2024-12-25,***.404.735-**,Premium,69010000.0,"99,90",2024-12,,,,True,Manaus,AM,Centro
TX-50960,2024-08-16,***.154.544-**,B�sico,60060440.0,"49,90",2024-08,2.0,2.0,81.5,False,Fortaleza,CE,Praia de Iracema
TX-50961,2024-01-08,***.828.040-**,Premium,30140071.0,"99,90",2024-01,3.0,8.0,29.8,False,Belo Horizonte,MG,Boa Viagem
TX-50962,2024-01-03,***.080.214-**,Premium,4538133.0,"99,90",2024-01,0.0,4.0,99.3,False,,,
TX-50963,2024-05-09,***.920.908-**,B�sico,90010150.0,"49,90",2024-05,1.0,8.0,5.2,False,Porto Alegre,RS,Centro Histórico
TX-50964,2024-04-16,***.198.819-**,Anual,4538133.0,"899,00",2024-04,,,,False,,,
TX-50965,2024-09-20,***.791.286-**,Premium,70040010.0,"99,90",2024-09,,,,False,Brasília,DF,Asa Norte
TX-50966,2024-06-13,***.129.833-**,B�sico,90010150.0,"49,90",2024-06,4.0,6.0,100.3,False,Porto Alegre,RS,Centro Histórico
TX-50967,2024-08-06,***.303.662-**,B�sico,1001000.0,"49,90",2024-08,,,,False,,,
TX-50968,2024-11-27,***.170.462-**,B�sico,90010150.0,"49,90",2024-11,,,,False,Porto Alegre,RS,Centro Histórico
TX-50969,2024-04-06,***.712.847-**,B�sico,,"49,90",2024-04,0.0,3.0,42.7,False,,,
TX-50970,2024-06-11,***.031.723-**,Premium,50010000.0,"99,90",2024-06,1.0,7.0,,False,Recife,PE,Santo Antônio
TX-50971,2024-05-22,***.524.082-**,B�sico,69010000.0,"49,90",2024-05,,,,False,Manaus,AM,Centro
TX-50972,2024-02-08,***.174.811-**,B�sico,70040010.0,"49,90",2024-02,,,,False,Brasília,DF,Asa Norte
TX-50973,2024-04-06,***.631.462-**,Premium,30140071.0,"99,90",2024-04,1.0,7.0,,False,Belo Horizonte,MG,Boa Viagem
TX-50974,2024-06-04,***.423.183-**,B�sico,30140071.0,"49,90",2024-06,,,,False,Belo Horizonte,MG,Boa Viagem
TX-50975,2024-11-11,***.559.835-**,Premium,,"99,90",2024-11,,,,False,,,
TX-50976,2024-02-05,***.911.914-**,Anual,20031050.0,"899,00",2024-02,2.0,,95.9,False,Rio de Janeiro,RJ,Centro
TX-50977,2024-09-22,***.246.320-**,Premium,90010150.0,"99,90",2024-09,,,,False,Porto Alegre,RS,Centro Histórico
TX-50978,2024-11-17,***.040.850-**,B�sico,80010010.0,"49,90",2024-11,,,,False,Curitiba,PR,Centro
TX-50979,2024-09-24,***.592.277-**,B�sico,60060440.0,"49,90",2024-09,1.0,3.0,76.6,False,Fortaleza,CE,Praia de Iracema
TX-50980,2024-08-27,***.981.898-**,B�sico,90010150.0,"49,90",2024-08,2.0,,45.4,False,Porto Alegre,RS,Centro Histórico
TX-50981,2024-05-06,***.872.808-**,B�sico,90010150.0,"49,90",2024-05,,,,False,Porto Alegre,RS,Centro Histórico
TX-50982,2024-01-23,***.963.099-**,Anual,60060440.0,"899,00",2024-01,4.0,,15.1,False,Fortaleza,CE,Praia de Iracema
TX-50983,2024-10-21,***.016.767-**,B�sico,69010000.0,"49,90",2024-10,2.0,2.0,134.7,False,Manaus,AM,Centro
TX-50984,2024-05-04,***.257.970-**,Premium,20031050.0,"99,90",2024-05,,,,False,Rio de Janeiro,RJ,Centro
TX-50985,2024-10-23,***.227.051-**,Premium,20031050.0,"99,90",2024-10,1.0,6.0,130.6,False,Rio de Janeiro,RJ,Centro
TX-50986,2024-03-26,***.421.529-**,Premium,1001000.0,"99,90",2024-03,2.0,9.0,2.2,False,,,
TX-50987,2024-07-18,***.684.550-**,Premium,70040010.0,"99,90",2024-07,,,,False,Brasília,DF,Asa Norte
TX-50988,2024-10-31,***.073.033-**,Premium,30140071.0,"99,90",2024-10,,,,False,Belo Horizonte,MG,Boa Viagem
TX-50989,2024-04-11,***.563.711-**,B�sico,1001000.0,"49,90",2024-04,0.0,6.0,1.0,False,,,
TX-50990,2024-07-18,***.869.320-**,B�sico,50010000.0,"49,90",2024-07,0.0,,142.0,False,Recife,PE,Santo Antônio
TX-50991,2024-12-09,***.897.865-**,Anual,1001000.0,"899,00",2024-12,,,,False,,,
TX-50992,2024-12-16,***.824.741-**,Premium,4538133.0,"99,90",2024-12,,,,False,,,
TX-50993,2024-10-21,***.821.160-**,Premium,70040010.0,"99,90",2024-10,,,,False,Brasília,DF,Asa Norte
TX-50994,2024-04-07,***.510.272-**,Premium,80010010.0,"99,90",2024-04,3.0,7.0,128.3,False,Curitiba,PR,Centro
TX-50995,2024-06-27,***.886.195-**,B�sico,30140071.0,"49,90",2024-06,,,,False,Belo Horizonte,MG,Boa Viagem
TX-50996,2024-11-15,***.356.243-**,B�sico,70040010.0,"49,90",2024-11,,,,True,Brasília,DF,Asa Norte
TX-50997,2024-09-06,***.303.589-**,B�sico,60060440.0,"49,90",2024-09,3.0,,23.8,False,Fortaleza,CE,Praia de Iracema
TX-50998,2024-06-28,***.991.962-**,B�sico,70040010.0,"49,90",2024-06,,,,False,Brasília,DF,Asa Norte
TX-50999,2024-10-21,***.153.988-**,B�sico,90010150.0,"49,90",2024-10,,,,False,Porto Alegre,RS,Centro Histórico
TX-51000,2024-04-14,***.232.161-**,B�sico,30140071.0,"49,90",2024-04,3.0,8.0,2.1,False,Belo Horizonte,MG,Boa Viagem
TX-51001,2024-11-17,***.398.529-**,Premium,20031050.0,"99,90",2024-11,,,,False,Rio de Janeiro,RJ,Centro
TX-51002,2024-01-20,***.112.382-**,B�sico,60060440.0,"49,90",2024-01,1.0,,47.3,False,Fortaleza,CE,Praia de Iracema
TX-51003,2024-03-05,***.438.822-**,B�sico,60060440.0,"49,90",2024-03,1.0,2.0,98.6,False,Fortaleza,CE,Praia de Iracema
TX-51004,2024-12-15,***.938.677-**,B�sico,1001000.0,"49,90",2024-12,,,,False,,,
TX-51005,2024-08-06,***.824.741-**,B�sico,70040010.0,"49,90",2024-08,,,,False,Brasília,DF,Asa Norte
TX-51006,2024-01-22,***.409.749-**,B�sico,50010000.0,"49,90",2024-01,,,,False,Recife,PE,Santo Antônio
TX-51007,2024-04-15,***.539.707-**,Premium,80010010.0,"99,90",2024-04,2.0,4.0,143.1,False,Curitiba,PR,Centro
TX-51008,2024-02-18,***.713.984-**,B�sico,70040010.0,"49,90",2024-02,2.0,,99.3,False,Brasília,DF,Asa Norte
TX-51009,2024-05-23,***.371.240-**,B�sico,90010150.0,"49,90",2024-05,3.0,9.0,81.9,False,Porto Alegre,RS,Centro Histórico
TX-51010,2024-09-06,***.797.245-**,B�sico,70040010.0,"49,90",2024-09,,,,False,Brasília,DF,Asa Norte
TX-51011,2024-05-19,***.647.501-**,B�sico,80010010.0,"49,90",2024-05,0.0,4.0,104.3,False,Curitiba,PR,Centro
TX-51012,2024-05-31,***.317.461-**,Premium,50010000.0,"99,90",2024-05,,,,False,Recife,PE,Santo Antônio
TX-51013,2024-11-14,***.694.289-**,B�sico,4538133.0,"49,90",2024-11,,,,False,,,
TX-51014,2024-07-30,***.144.744-**,B�sico,90010150.0,"49,90",2024-07,2.0,8.0,58.1,False,Porto Alegre,RS,Centro Histórico
TX-51015,2024-09-08,***.298.861-**,B�sico,1001000.0,"49,90",2024-09,,,,False,,,
TX-51016,2024-01-21,***.649.157-**,Anual,50010000.0,"899,00",2024-01,5.0,6.0,20.0,False,Recife,PE,Santo Antônio
TX-51017,2024-06-15,***.793.998-**,Anual,30140071.0,"899,00",2024-06,,,,False,Belo Horizonte,MG,Boa Viagem
TX-51018,2024-02-03,***.299.074-**,B�sico,4538133.0,"49,90",2024-02,3.0,7.0,17.3,False,,,
TX-51019,2024-05-30,***.450.282-**,Premium,20031050.0,"99,90",2024-05,,,,True,Rio de Janeiro,RJ,Centro
TX-51020,2024-07-26,***.843.021-**,Anual,4538133.0,"899,00",2024-07,4.0,6.0,,False,,,
TX-51021,2024-09-24,***.114.367-**,Premium,60060440.0,"99,90",2024-09,,,,False,Fortaleza,CE,Praia de Iracema
TX-51022,2024-02-23,***.440.373-**,B�sico,20031050.0,"49,90",2024-02,5.0,6.0,123.7,False,Rio de Janeiro,RJ,Centro
TX-51023,2024-10-22,***.597.752-**,Premium,90010150.0,"99,90",2024-10,,,,False,Porto Alegre,RS,Centro Histórico
TX-51024,2024-01-07,***.927.976-**,Premium,30140071.0,"99,90",2024-01,,,,False,Belo Horizonte,MG,Boa Viagem
TX-51025,2024-06-21,***.336.829-**,Premium,69010000.0,"99,90",2024-06,5.0,,123.8,False,Manaus,AM,Centro
TX-51026,2024-01-25,***.652.906-**,Anual,4538133.0,"899,00",2024-01,0.0,1.0,36.9,False,,,
TX-51027,2024-12-18,***.906.235-**,B�sico,20031050.0,"49,90",2024-12,,,,False,Rio de Janeiro,RJ,Centro
TX-51028,2024-03-24,***.444.983-**,Premium,50010000.0,"99,90",2024-03,3.0,5.0,57.3,False,Recife,PE,Santo Antônio
TX-51029,2024-09-05,***.048.878-**,Premium,30140071.0,"99,90",2024-09,,,,False,Belo Horizonte,MG,Boa Viagem
TX-51030,2024-01-30,***.458.701-**,Premium,50010000.0,"99,90",2024-01,2.0,7.0,84.4,False,Recife,PE,Santo Antônio
TX-51031,2024-12-30,***.466.196-**,Anual,30140071.0,"899,00",2024-12,,,,False,Belo Horizonte,MG,Boa Viagem
TX-51032,2024-01-08,***.934.172-**,B�sico,50010000.0,"49,90",2024-01,4.0,,89.6,False,Recife,PE,Santo Antônio
TX-51033,2024-12-27,***.802.909-**,B�sico,70040010.0,"49,90",2024-12,,,,False,Brasília,DF,Asa Norte
TX-51034,2024-08-08,***.990.802-**,Premium,69010000.0,"99,90",2024-08,,,,False,Manaus,AM,Centro
TX-51035,2024-07-28,***.524.831-**,Premium,,"99,90",2024-07,3.0,,114.5,False,,,
TX-51036,2024-11-16,***.778.280-**,Anual,50010000.0,"899,00",2024-11,,,,False,Recife,PE,Santo Antônio
TX-51037,2024-07-11,***.276.981-**,B�sico,30140071.0,"49,90",2024-07,5.0,,120.5,False,Belo Horizonte,MG,Boa Viagem
TX-51038,2024-11-09,***.826.292-**,B�sico,1001000.0,"49,90",2024-11,,,,False,,,
TX-51039,2024-11-10,***.652.377-**,B�sico,4538133.0,"49,90",2024-11,,,,False,,,
TX-51040,2024-10-09,***.652.816-**,B�sico,50010000.0,"49,90",2024-10,,,,False,Recife,PE,Santo Antônio
TX-51041,2024-02-10,***.543.298-**,Premium,90010150.0,"99,90",2024-02,5.0,1.0,23.1,False,Porto Alegre,RS,Centro Histórico
TX-51042,2024-08-09,***.891.426-**,B�sico,80010010.0,"49,90",2024-08,3.0,,8.1,False,Curitiba,PR,Centro
TX-51043,2024-10-11,***.811.729-**,Premium,80010010.0,"99,90",2024-10,,,,False,Curitiba,PR,Centro
TX-51044,2024-11-03,***.114.865-**,Anual,80010010.0,"899,00",2024-11,,,,False,Curitiba,PR,Centro
TX-51045,2024-02-24,***.045.561-**,Premium,90010150.0,"99,90",2024-02,,,,False,Porto Alegre,RS,Centro Histórico
TX-51046,2024-03-19,***.091.561-**,B�sico,1001000.0,"49,90",2024-03,5.0,4.0,,False,,,
TX-51047,2024-05-10,***.252.362-**,Anual,50010000.0,"899,00",2024-05,,,,False,Recife,PE,Santo Antônio
TX-51048,2024-10-14,***.175.823-**,B�sico,60060440.0,"49,90",2024-10,,,,False,Fortaleza,CE,Praia de Iracema
TX-51049,2024-02-28,***.333.346-**,Premium,4538133.0,"99,90",2024-02,,,,False,,,
TX-51050,2024-11-30,***.140.105-**,B�sico,90010150.0,"49,90",2024-11,4.0,2.0,35.6,False,Porto Alegre,RS,Centro Histórico
TX-51051,2024-09-15,***.322.101-**,Premium,90010150.0,"99,90",2024-09,,,,False,Porto Alegre,RS,Centro Histórico
TX-51052,2024-07-12,***.990.772-**,Premium,80010010.0,"99,90",2024-07,,,,False,Curitiba,PR,Centro
TX-51053,2024-10-14,***.475.469-**,B�sico,4538133.0,"49,90",2024-10,0.0,,98.8,False,,,
TX-51054,2024-01-09,***.290.600-**,B�sico,69010000.0,"49,90",2024-01,0.0,9.0,,False,Manaus,AM,Centro
TX-51055,2024-08-26,***.032.119-**,B�sico,80010010.0,"49,90",2024-08,,,,False,Curitiba,PR,Centro
TX-51056,2024-11-15,***.463.104-**,Premium,70040010.0,"99,90",2024-11,5.0,,21.2,True,Brasília,DF,Asa Norte
TX-51057,2024-09-27,***.889.178-**,B�sico,69010000.0,"49,90",2024-09,,,,False,Manaus,AM,Centro
TX-51058,2024-10-06,***.031.723-**,Anual,4538133.0,"899,00",2024-10,3.0,,146.0,False,,,
TX-51059,2024-03-16,***.241.098-**,Premium,20031050.0,"99,90",2024-03,5.0,7.0,1.4,False,Rio de Janeiro,RJ,Centro
TX-51060,2024-12-10,***.746.452-**,B�sico,30140071.0,"49,90",2024-12,,,,False,Belo Horizonte,MG,Boa Viagem
TX-51061,2024-11-20,***.682.975-**,B�sico,30140071.0,"49,90",2024-11,,,,True,Belo Horizonte,MG,Boa Viagem
TX-51062,2024-06-13,***.668.473-**,B�sico,80010010.0,"49,90",2024-06,,,,False,Curitiba,PR,Centro
TX-51063,2024-06-12,***.743.946-**,Premium,50010000.0,"99,90",2024-06,5.0,,49.7,False,Recife,PE,Santo Antônio
TX-51064,2024-08-24,***.099.284-**,Premium,90010150.0,"99,90",2024-08,5.0,2.0,123.9,False,Porto Alegre,RS,Centro Histórico
TX-51065,2024-10-20,***.923.555-**,B�sico,90010150.0,"49,90",2024-10,,,,False,Porto Alegre,RS,Centro Histórico
TX-51066,2024-09-16,***.471.656-**,B�sico,60060440.0,"49,90",2024-09,,,,False,Fortaleza,CE,Praia de Iracema
TX-51067,2024-02-24,***.161.799-**,B�sico,50010000.0,"49,90",2024-02,3.0,9.0,73.5,False,Recife,PE,Santo Antônio
TX-51068,2024-08-24,***.301.604-**,B�sico,4538133.0,"49,90",2024-08,,,,False,,,
TX-51069,2024-08-26,***.067.625-**,Premium,80010010.0,"99,90",2024-08,2.0,3.0,36.6,False,Curitiba,PR,Centro
TX-51070,2024-02-18,***.833.912-**,B�sico,69010000.0,"49,90",2024-02,0.0,2.0,25.8,False,Manaus,AM,Centro
TX-51071,2024-02-25,***.867.595-**,B�sico,70040010.0,"49,90",2024-02,,,,False,Brasília,DF,Asa Norte
TX-51072,2024-12-09,***.467.263-**,B�sico,90010150.0,"49,90",2024-12,,,,False,Porto Alegre,RS,Centro Histórico
TX-51073,2024-05-05,***.461.209-**,Premium,30140071.0,"99,90",2024-05,,,,False,Belo Horizonte,MG,Boa Viagem
TX-51074,2024-03-17,***.388.158-**,B�sico,80010010.0,"49,90",2024-03,1.0,,108.3,False,Curitiba,PR,Centro
TX-51075,2024-02-29,***.956.213-**,B�sico,90010150.0,"49,90",2024-02,0.0,1.0,61.8,False,Porto Alegre,RS,Centro Histórico
TX-51076,2024-07-08,***.665.344-**,B�sico,1001000.0,"49,90",2024-07,,,,False,,,
TX-51077,2024-06-01,***.295.026-**,Anual,70040010.0,"899,00",2024-06,3.0,9.0,133.5,False,Brasília,DF,Asa Norte
TX-51078,2024-11-29,***.864.970-**,Premium,,"99,90",2024-11,,,,False,,,
TX-51079,2024-06-23,***.175.957-**,B�sico,50010000.0,"49,90",2024-06,,,,False,Recife,PE,Santo Antônio
TX-51080,2024-12-02,***.397.855-**,Premium,20031050.0,"99,90",2024-12,,,,False,Rio de Janeiro,RJ,Centro
TX-51081,2024-04-25,***.240.049-**,Premium,50010000.0,"99,90",2024-04,,,,False,Recife,PE,Santo Antônio
TX-51082,2024-12-30,***.789.318-**,Premium,60060440.0,"99,90",2024-12,,,,False,Fortaleza,CE,Praia de Iracema
TX-51083,2024-12-11,***.381.074-**,Premium,4538133.0,"99,90",2024-12,,,,False,,,
TX-51084,2024-11-05,***.387.584-**,Premium,4538133.0,"99,90",2024-11,,,,False,,,
TX-51085,2024-10-05,***.674.831-**,Anual,20031050.0,"899,00",2024-10,4.0,4.0,88.7,False,Rio de Janeiro,RJ,Centro
TX-51086,2024-01-01,***.520.561-**,B�sico,50010000.0,"49,90",2024-01,1.0,5.0,142.1,True,Recife,PE,Santo Antônio
TX-51087,2024-05-08,***.239.898-**,B�sico,60060440.0,"49,90",2024-05,,,,False,Fortaleza,CE,Praia de Iracema
TX-51088,2024-09-22,***.580.304-**,B�sico,69010000.0,"49,90",2024-09,,,,False,Manaus,AM,Centro
TX-51089,2024-08-22,***.670.692-**,Premium,80010010.0,"99,90",2024-08,,,,False,Curitiba,PR,Centro
TX-51090,2024-09-22,***.102.125-**,B�sico,1001000.0,"49,90",2024-09,,,,False,,,
TX-51091,2024-01-03,***.120.995-**,Premium,20031050.0,"99,90",2024-01,3.0,1.0,137.3,False,Rio de Janeiro,RJ,Centro
TX-51092,2024-08-16,***.707.955-**,B�sico,80010010.0,"49,90",2024-08,0.0,,60.8,False,Curitiba,PR,Centro
TX-51093,2024-04-08,***.798.491-**,Anual,70040010.0,"899,00",2024-04,2.0,,24.9,False,Brasília,DF,Asa Norte
TX-51094,2024-08-28,***.173.203-**,Premium,60060440.0,"99,90",2024-08,4.0,6.0,31.2,False,Fortaleza,CE,Praia de Iracema
TX-51095,2024-07-28,***.666.267-**,Premium,69010000.0,"99,90",2024-07,2.0,2.0,,False,Manaus,AM,Centro
TX-51096,2024-08-23,***.860.505-**,B�sico,90010150.0,"49,90",2024-08,,,,False,Porto Alegre,RS,Centro Histórico
TX-51097,2024-10-05,***.764.845-**,Anual,4538133.0,"899,00",2024-10,,,,False,,,
TX-51098,2024-06-06,***.821.072-**,Premium,20031050.0,"99,90",2024-06,,,,False,Rio de Janeiro,RJ,Centro
